"","ID","COU","SITE","SITE_ID","PLOT","GRAZ","ARIDITY.v3","coverDryfun20","coverBiodesert100","MeanLL","MeanSLA","MeanLDMC","MeanLA","MaxH","MaxLS","percentN","percentC","Life_form","taxon"
"1022",250,"South Africa","Wheatlands",78,1,3,0.8508,5,17,1.1,83.30470085,0.084598183,0.298159055,15,504,2.012241131,24.2396255,"Herb","Trichodiadema sp."
"1023",250,"South Africa","Wheatlands",78,1,3,0.8508,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Phymaspermum parvifolium"
"1024",250,"South Africa","Wheatlands",78,1,3,0.8508,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Thesium hystrix"
"1025",250,"South Africa","Wheatlands",78,1,3,0.8508,15,78,7.2675,214.7754216,0.33894679,0.341597842,11,140,NA,NA,"Grass","Enneapogon scaber"
"1026",250,"South Africa","Wheatlands",78,1,3,0.8508,63,431.5,0.695454545,102.8851213,0.303965078,0.040606265,22,441,1.756624297,26.00466249,"Wood","Pentzia incana"
"1027",250,"South Africa","Wheatlands",78,1,3,0.8508,0.5,2,NA,NA,NA,NA,3,15,NA,NA,"Wood","Blepharis capensis"
"1028",250,"South Africa","Wheatlands",78,1,3,0.8508,0.5,0.5,1,111.2631579,0.246753247,0.081307692,3,3.75,NA,NA,"Herb","Eriospermum paradoxum"
"1029",250,"South Africa","Wheatlands",78,1,3,0.8508,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Helichrysum zeyheri"
"1030",250,"South Africa","Wheatlands",78,1,3,0.8508,2,9.5,10.3,85.02666667,0.416666667,0.911,15,143,NA,NA,"Grass","Aristida diffusa"
"1031",250,"South Africa","Wheatlands",78,1,3,0.8508,10,103,0.7,150.8095238,0.169354839,0.060903846,19,396,NA,NA,"Wood","Lycium cinereum"
"1032",250,"South Africa","Wheatlands",78,1,3,0.8508,21,92,1.845,86.8576402,0.07101013,0.462455808,20,1210,2.845667994,30.09621622,"Herb","Drosanthemum lique"
"1033",251,"South Africa","Wheatlands",78,2,2,0.8508,8.5,28,1.336,133.7290033,0.055741919,0.136004167,12,77,2.931264041,32.30829608,"Herb","Othonna sedifolia"
"1034",251,"South Africa","Wheatlands",78,2,2,0.8508,45,301,0.962,122.9824791,0.190512993,0.078690843,22,1428,3.035942281,34.15398374,"Wood","Lycium cinereum"
"1035",251,"South Africa","Wheatlands",78,2,2,0.8508,45,69.5,0.946666667,84.3428099,0.097285901,0.113135802,23,3286,2.73732309,34.75937983,"Herb","Senecio acutifolius"
"1036",251,"South Africa","Wheatlands",78,2,2,0.8508,50,311,1.07625,79.44890621,0.472047772,0.084825709,26,2450,2.188238697,39.69404638,"Wood","Rosenia humilis"
"1037",251,"South Africa","Wheatlands",78,2,2,0.8508,151,910,10.7705,124.0955737,0.57057227,0.354425991,16,168,1.467106478,30.03864116,"Grass","Aristida congesta"
"1038",251,"South Africa","Wheatlands",78,2,2,0.8508,3.5,29.5,1.7425,94.57614601,0.044654261,0.477516667,8,216,NA,NA,"Herb","Senecio radicans"
"1039",251,"South Africa","Wheatlands",78,2,2,0.8508,1.5,2,1.21,90.97779833,0.092920714,0.434490385,1,4,1.943408392,37.94014057,"Herb","Crassula capitella"
"1040",251,"South Africa","Wheatlands",78,2,2,0.8508,22,209,1.048333333,81.59729908,0.094637538,0.159614712,24,1645,NA,NA,"Herb","Drosanthemum lique"
"1041",251,"South Africa","Wheatlands",78,2,2,0.8508,30.5,160.5,1.1,144.8071578,0.331887865,0.057513734,30,1599,NA,NA,"Herb","Asparagus mucronatus"
"1042",251,"South Africa","Wheatlands",78,2,2,0.8508,1,7,7.275,103.531018,0.114228782,1.863041667,4.5,100,4.761483994,30.62651772,"Herb","Bulb sp1"
"1043",251,"South Africa","Wheatlands",78,2,2,0.8508,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Crassula tetragona"
"1044",251,"South Africa","Wheatlands",78,2,2,0.8508,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Felicia hirsuta"
"1045",251,"South Africa","Wheatlands",78,2,2,0.8508,10,10,0.6,57.85106383,0.408695652,0.046084746,22,1978,NA,NA,"Wood","Eriocephalus ericoides"
"1046",251,"South Africa","Wheatlands",78,2,2,0.8508,23,244,0.69,113.6484777,0.319197729,0.042760928,17,468,2.178852371,38.65543942,"Wood","Pentzia incana"
"1047",251,"South Africa","Wheatlands",78,2,2,0.8508,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Trichodiadema setuliferum"
"1048",251,"South Africa","Wheatlands",78,2,2,0.8508,32,206,7.3975,151.1157116,0.499356557,0.293713207,10,99,NA,NA,"Grass","Enneapogon scaber"
"1049",251,"South Africa","Wheatlands",78,2,2,0.8508,144.5,661,1.002941176,39.25510837,0.171353632,0.269354432,25,2016,1.587902039,32.48098922,"Wood","Ruschia spinosa"
"1050",251,"South Africa","Wheatlands",78,2,2,0.8508,93.5,517.5,1.443,91.5422132,0.289705736,0.397932702,30,4800,2.945494286,39.13828106,"Wood","Monsonia crassicaulis"
"1051",251,"South Africa","Wheatlands",78,2,2,0.8508,5,15,0.11,118.4285714,0.777777778,0.005639456,8,224,NA,NA,"Herb","Thesium hystrix"
"1052",251,"South Africa","Wheatlands",78,2,2,0.8508,8,85,0.833333333,104.1594692,0.340237104,0.33924359,18,850,3.009233597,34.34879515,"Wood","Hermannia cuneifolia"
"1053",251,"South Africa","Wheatlands",78,2,2,0.8508,19.5,96.5,0.688,75.59055807,0.393816475,0.061287665,34,3717,3.601987675,38.20030863,"Herb","Indigofera sessilifolia"
"1054",251,"South Africa","Wheatlands",78,2,2,0.8508,13.5,49.5,0.91,60.80374742,0.11602378,0.186306788,9,140,NA,NA,"Herb","Trichodiadema sp."
"1055",251,"South Africa","Wheatlands",78,2,2,0.8508,3,0.5,0.8,73.60869565,0.310810811,0.153909091,1.5,25,NA,NA,"Herb","Limeum aethiopicum"
"1056",251,"South Africa","Wheatlands",78,2,2,0.8508,70,483,NA,NA,NA,NA,21,3510,NA,NA,"Herb","Euphorbia ferox"
"1057",251,"South Africa","Wheatlands",78,2,2,0.8508,25,153.5,0.973333333,87.52341705,0.099973704,0.174568655,18,378,2.258237126,30.45675402,"Herb","Drosanthemum praecultum"
"1058",251,"South Africa","Wheatlands",78,2,2,0.8508,6,66.5,1.17,90.73972603,0.410704694,0.05931952,24,594,1.782495609,33.28475148,"Herb","Chrysocoma ciliata"
"1059",251,"South Africa","Wheatlands",78,2,2,0.8508,6,35,4.491666667,195.8293565,0.043594408,0.827822222,12.5,80,3.911436478,31.10777075,"Herb","Bulbine frutescens"
"1060",251,"South Africa","Wheatlands",78,2,2,0.8508,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Anacampseros arachnoides"
"1061",251,"South Africa","Wheatlands",78,2,2,0.8508,15,15,0.82,210.3928571,0.314606742,0.030365979,46,2310,NA,NA,"Herb","Asparagus capensis"
"1062",251,"South Africa","Wheatlands",78,2,2,0.8508,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Crassula muscosa"
"1063",251,"South Africa","Wheatlands",78,2,2,0.8508,7,20,2.5425,61.53269035,0.349312489,0.814942857,14,340,2.063067065,31.75200409,"Wood","Blepharis capensis"
"1064",251,"South Africa","Wheatlands",78,2,2,0.8508,34,169,12.92857143,90.4309997,0.459726158,0.71227534,17,238,1.493438573,36.43977484,"Grass","Aristida diffusa"
"1065",252,"South Africa","Wheatlands",78,4,0,0.8542,0.5,39,0.8,80.69230769,0.40625,0.05245,3,3.75,NA,NA,"Herb","Indigofera sessilifolia"
"1066",252,"South Africa","Wheatlands",78,4,0,0.8542,53.5,303,1.023333333,52.81038008,0.139675237,0.16462299,29,1023,1.079384941,19.31757455,"Herb","Drosanthemum lique"
"1067",252,"South Africa","Wheatlands",78,4,0,0.8542,15,74,1.01,73.46630853,0.586790293,0.079899176,20,1224,1.876034673,33.73170135,"Wood","Rosenia humilis"
"1068",252,"South Africa","Wheatlands",78,4,0,0.8542,32.5,150.5,1.242,80.3235122,0.125608447,0.114574703,29,2337,2.47372049,37.20051373,"Herb","Senecio acutifolius"
"1069",252,"South Africa","Wheatlands",78,4,0,0.8542,7.5,83,8.7,70.52930403,0.550093255,0.304232143,11,63,NA,NA,"Grass","Eragrostis lehmanniana"
"1070",252,"South Africa","Wheatlands",78,4,0,0.8542,1,1,6.05,96.98701299,0.36492891,1.244666667,4,154,NA,NA,"Herb","Geigeria ornativa"
"1071",252,"South Africa","Wheatlands",78,4,0,0.8542,0.5,5.5,1.38,NA,NA,0.336888889,NA,NA,NA,NA,"Herb","Limeum aethiopicum"
"1072",252,"South Africa","Wheatlands",78,4,0,0.8542,63,319,1.613571429,63.58113396,0.061905819,0.469908315,15,770,1.287254748,32.7674579,"Herb","Senecio radicans"
"1073",252,"South Africa","Wheatlands",78,4,0,0.8542,2.5,13.5,2.095,93.71029777,0.160366826,0.190938492,20,220,2.824747296,33.72732897,"Herb","Hypertelis bowkeriana"
"1074",252,"South Africa","Wheatlands",78,4,0,0.8542,78,277.5,1.891111111,54.14603491,0.110125926,0.357266383,36,1452,1.409604214,30.34820522,"Herb","Trichodiadema setuliferum"
"1075",252,"South Africa","Wheatlands",78,4,0,0.8542,270,1443,12.397,121.7957674,0.819096049,0.380853378,21,342,0.795110668,31.3646563,"Grass","Aristida congesta"
"1076",252,"South Africa","Wheatlands",78,4,0,0.8542,201,961,0.955625,51.68039709,0.136373495,0.216911325,13,1800,2.121373853,32.01375447,"Herb","Trichodiadema sp."
"1077",252,"South Africa","Wheatlands",78,4,0,0.8542,1,59,1.44,59.2173913,0.522727273,0.454,14,525,NA,NA,"Herb","Barleria rigida"
"1078",252,"South Africa","Wheatlands",78,4,0,0.8542,2,9,0.2,105.6666667,0.5,0.008567568,14,396,NA,NA,"Herb","Thesium hystrix"
"1079",252,"South Africa","Wheatlands",78,4,0,0.8542,12,75.5,1.07,108.7823424,0.220043669,0.050045094,46,1080,2.84781969,34.22202476,"Wood","Lycium cinereum"
"1080",252,"South Africa","Wheatlands",78,4,0,0.8542,102,639,3.241176471,78.77538252,0.52489676,0.053541066,27,1320,1.61554905,37.32581197,"Wood","Pentzia incana"
"1081",252,"South Africa","Wheatlands",78,4,0,0.8542,6,17,1.12,113.25,0.275862069,0.201333333,17,990,3.215557449,42.99295679,"Wood","Monsonia crassicaulis"
"1082",252,"South Africa","Wheatlands",78,4,0,0.8542,2,8.5,11.3,58.73517649,0.490337046,0.622969444,16,170,1.23538146,23.19602022,"Grass","Eragrostis obtusa"
"1083",252,"South Africa","Wheatlands",78,4,0,0.8542,46,195.5,7.368571429,110.5935655,0.607947817,0.224555474,12,299,1.718527098,32.91921672,"Grass","Enneapogon scaber"
"1084",252,"South Africa","Wheatlands",78,4,0,0.8542,1,3.5,3.5,48.60645161,0.324947589,1.5068,2.5,59.5,NA,NA,"Wood","Blepharis capensis"
"1085",252,"South Africa","Wheatlands",78,4,0,0.8542,11,71,0.803333333,31.7655089,0.219082239,0.249344322,14,690,1.090519871,33.31387252,"Wood","Ruschia spinosa"
"1086",252,"South Africa","Wheatlands",78,4,0,0.8542,2.5,11.5,0.285,94.28452381,0.38640873,0.010166187,7,39,0.716261864,36.26021227,"Herb","Crassula muscosa"
"1087",252,"South Africa","Wheatlands",78,4,0,0.8542,9,70,0.966666667,51.88886669,0.150821701,0.151517705,20,288,1.838593525,30.19898804,"Herb","Drosanthemum praecultum"
"1088",272,"Spain","Ciempozuelos",84,1,3,0.7498,13,38,1.147272727,82.89603287,0.411338196,0.226098311,8,264,1.813737297,37.66053223,"Herb","Helianthemum hirtum"
"1089",272,"Spain","Ciempozuelos",84,1,3,0.7498,78,358,10.3285,42.04452568,0.669609788,0.383366556,17,288,1.477704362,39.31047134,"Grass","Stipa barbata"
"1090",272,"Spain","Ciempozuelos",84,1,3,0.7498,8,38,1.208333333,85.57969967,0.404096004,0.259106002,10,192,1.762666821,38.44991699,"Herb","Helianthemum asperum"
"1091",272,"Spain","Ciempozuelos",84,1,3,0.7498,7,37,2.545,71.80043771,0.437256769,0.619369643,5,256,4.189307524,37.24124674,"Wood","Coronilla minima"
"1092",272,"Spain","Ciempozuelos",84,1,3,0.7498,39,182,5.400769231,78.39835508,0.380998074,2.528689824,5,360,2.013828666,36.25610428,"Herb","Astragalus incanus"
"1093",272,"Spain","Ciempozuelos",84,1,3,0.7498,16,84,1.047,91.7552979,0.506203643,0.17781068,16,930,1.666514492,42.4039639,"Herb","Teucrium gnaphalodes"
"1094",272,"Spain","Ciempozuelos",84,1,3,0.7498,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Teucrium capitatum"
"1095",272,"Spain","Ciempozuelos",84,1,3,0.7498,2,12,6.27,70.73629531,0.330242163,2.107083333,8,540,2.491612281,40.99625814,"Wood","Hedysarum boveanum"
"1096",272,"Spain","Ciempozuelos",84,1,3,0.7498,16,81,3.154666667,91.16675711,0.343675149,0.177746106,12,144,3.223577343,35.29808986,"Herb","Matthiola fruticulosa"
"1097",272,"Spain","Ciempozuelos",84,1,3,0.7498,191,1006,0.689642857,84.26986648,0.399440485,0.037953452,13,1517,1.299663123,39.30110381,"Wood","Thymus zygis"
"1098",272,"Spain","Ciempozuelos",84,1,3,0.7498,14,66,0.612857143,70.59779247,0.588797428,0.061761386,6,240,1.692156736,37.46465743,"Herb","Helianthemum small"
"1099",272,"Spain","Ciempozuelos",84,1,3,0.7498,1,1,15.26,41.46328146,0.553239692,7.594,12,147,NA,NA,"Grass","Stipa parviflora"
"1100",272,"Spain","Ciempozuelos",84,1,3,0.7498,66,328,5.443,72.13273988,0.334722888,0.891754623,7,140,1.906964324,36.95491051,"Herb","Plantago albicans"
"1101",272,"Spain","Ciempozuelos",84,1,3,0.7498,23,101,7.204285714,71.58120156,0.388800875,2.737977922,17,660,1.947474948,36.89829264,"Herb","Phlomis lychnitis"
"1102",273,"Spain","Ciempozuelos",84,2,2,0.7485,15,38,0.54,78.07453416,0.399008674,0.064461538,30,990,NA,NA,"Wood","Genista scorpius"
"1103",273,"Spain","Ciempozuelos",84,2,2,0.7485,25.1,116.1,4.950666667,81.85447685,0.309164182,1.627720179,15,300,1.200385057,23.08092848,"Herb","Plantago albicans"
"1104",273,"Spain","Ciempozuelos",84,2,2,0.7485,25,217,24.456,42.24579154,0.566165743,6.5224,38,1886,1.415526869,37.42772544,"Grass","Stipa parviflora"
"1105",273,"Spain","Ciempozuelos",84,2,2,0.7485,10,29,5.564285714,62.80999852,0.397172148,1.997948065,16,384,2.719101347,39.02247961,"Wood","Hedysarum boveanum"
"1106",273,"Spain","Ciempozuelos",84,2,2,0.7485,20,85.5,3.239444444,95.13163187,0.369680506,0.292819671,20,119,3.619011913,36.47983903,"Herb","Matthiola fruticulosa"
"1107",273,"Spain","Ciempozuelos",84,2,2,0.7485,13,62,1.087272727,78.99879594,0.465912193,0.230065928,11,240,1.792772742,38.77251679,"Herb","Helianthemum hirtum"
"1108",273,"Spain","Ciempozuelos",84,2,2,0.7485,5,16.5,0.966,96.3494396,0.491336016,0.149215909,NA,NA,1.707038352,41.78826343,"Herb","Teucrium gnaphalodes"
"1109",273,"Spain","Ciempozuelos",84,2,2,0.7485,165,789,14.25111111,36.18301207,0.715001309,1.97522657,37,2035,1.293931932,38.2840992,"Grass","Stipa barbata"
"1110",273,"Spain","Ciempozuelos",84,2,2,0.7485,13,44,6.172857143,75.04713575,0.365350405,3.998,11,648,1.966156259,37.95025785,"Herb","Astragalus incanus"
"1111",273,"Spain","Ciempozuelos",84,2,2,0.7485,12,20,0.548888889,67.98093041,0.588982977,0.063397004,13,306,1.472323273,37.2047185,"Herb","Helianthemum small"
"1112",273,"Spain","Ciempozuelos",84,2,2,0.7485,8,43,0.954,88.10181099,0.494398832,0.13675925,10,437,1.815752271,42.24286399,"Herb","Teucrium capitatum"
"1113",273,"Spain","Ciempozuelos",84,2,2,0.7485,535,3038,0.707894737,85.72487283,0.494585796,0.045234043,NA,NA,1.273655942,39.65115442,"Wood","Thymus zygis"
"1114",273,"Spain","Ciempozuelos",84,2,2,0.7485,12,51,3.88,88.86999183,0.459538382,0.96229061,5,1849,3.85304176,39.62818101,"Wood","Coronilla minima"
"1115",273,"Spain","Ciempozuelos",84,2,2,0.7485,9,35,1.42125,87.92760067,0.396416604,0.324944766,13,420,1.975859467,37.22748527,"Herb","Helianthemum asperum"
"1116",273,"Spain","Ciempozuelos",84,2,2,0.7485,8,35,5.66,78.445609,0.408485969,1.895469907,15,224,2.10972105,34.75787361,"Herb","Phlomis lychnitis"
"1117",274,"Spain","Ciempozuelos",84,3,1,0.7474,7,30,3.236666667,96.78578778,0.288565589,0.241455552,20,192,3.097098149,34.28689273,"Herb","Matthiola fruticulosa"
"1118",274,"Spain","Ciempozuelos",84,3,1,0.7474,12,81,5.879,89.15716863,0.289571393,1.512449219,8,108,1.382666279,28.36413575,"Herb","Plantago albicans"
"1119",274,"Spain","Ciempozuelos",84,3,1,0.7474,33,212,3.395,73.02476169,0.354668194,0.850556486,25,1672,3.696954028,37.02933071,"Wood","Coronilla minima"
"1120",274,"Spain","Ciempozuelos",84,3,1,0.7474,1,1,56,17.04460155,0.650965909,19.528,90,16900,NA,NA,"Grass","Stipa tenacissima"
"1121",274,"Spain","Ciempozuelos",84,3,1,0.7474,35,99,1.411,83.91872394,0.424402084,0.266711106,20,1178,1.91913888,37.70454014,"Herb","Helianthemum asperum"
"1122",274,"Spain","Ciempozuelos",84,3,1,0.7474,24,49,9.6525,34.31095101,0.700981404,7.535,27,630,1.294091135,37.94473545,"Grass","Stipa parviflora"
"1123",274,"Spain","Ciempozuelos",84,3,1,0.7474,194,885,14.25882353,39.03489922,0.684029772,1.360646165,35,1800,1.220503172,39.2822059,"Grass","Stipa barbata"
"1124",274,"Spain","Ciempozuelos",84,3,1,0.7474,12,56,1.15,75.25621871,0.403405703,0.216066035,22,588,1.649593721,38.54981975,"Herb","Helianthemum hirtum"
"1125",274,"Spain","Ciempozuelos",84,3,1,0.7474,1,7,0.7,60.99744246,0.497139224,0.078196721,4,200,NA,NA,"Herb","Teucrium gnaphalodes"
"1126",274,"Spain","Ciempozuelos",84,3,1,0.7474,37,280,6.951666667,75.79828699,0.382106068,2.366320521,41,3570,2.055205538,36.02659996,"Herb","Phlomis lychnitis"
"1127",274,"Spain","Ciempozuelos",84,3,1,0.7474,1,2,1.94,53.58237548,0.272527932,1.3985,20,110,NA,NA,"Herb","Helianthemum squamatum"
"1128",274,"Spain","Ciempozuelos",84,3,1,0.7474,1,8,6.39,34.68454259,0.702882483,0.244333333,5,96,NA,NA,"Grass","Koeleria vallesiana"
"1129",274,"Spain","Ciempozuelos",84,3,1,0.7474,10,56.5,8.551666667,53.35540843,0.372507848,2.525278571,15,621,2.237236274,39.23998225,"Wood","Hedysarum boveanum"
"1130",274,"Spain","Ciempozuelos",84,3,1,0.7474,27,109,0.585,68.05178152,0.467363007,0.052140495,14,374,1.593368615,37.9446704,"Herb","Helianthemum small"
"1131",274,"Spain","Ciempozuelos",84,3,1,0.7474,203,1277,0.686470588,81.56140557,0.448904075,0.040750214,30,4800,1.508322581,40.22845915,"Wood","Thymus zygis"
"1132",274,"Spain","Ciempozuelos",84,3,1,0.7474,45,103,0.51,96.78325547,0.419620949,0.077110632,60,3000,2.579250037,38.975451,"Wood","Genista scorpius"
"1133",274,"Spain","Ciempozuelos",84,3,1,0.7474,26,164,0.8975,100.9398463,0.415705315,0.13573068,23,1085,1.980240787,42.89740331,"Herb","Teucrium capitatum"
"1134",274,"Spain","Ciempozuelos",84,3,1,0.7474,5,18,7.095,69.12618012,0.312295631,4.009604167,9,360,2.065634725,36.84915054,"Herb","Astragalus incanus"
"1135",289,"Spain","Monsul",89,1,3,0.8575,3.2,17.5,2.635,250.5781974,0.201296086,2.0517375,15,270,0.797610765,20.82528755,"Herb","Lavandula multifida"
"1136",289,"Spain","Monsul",89,1,3,0.8575,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Phlomis purpurea"
"1137",289,"Spain","Monsul",89,1,3,0.8575,0.5,4.2,NA,NA,0.71278826,NA,26,420,NA,NA,"Herb","Asparagus horridus"
"1138",289,"Spain","Monsul",89,1,3,0.8575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Tussock sp."
"1139",289,"Spain","Monsul",89,1,3,0.8575,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Phlomis lychnitis"
"1140",289,"Spain","Monsul",89,1,3,0.8575,21,126,14.05333333,239.8058859,0.130531579,8.724555556,80,3000,1.701682146,31.58193668,"Wood","Launaea lanifera"
"1141",290,"Spain","Monsul",89,2,2,0.8531,119,488,16.38833333,219.5792549,0.157774987,11.364125,60,15600,2.049813442,34.55189282,"Wood","Launaea lanifera"
"1142",290,"Spain","Monsul",89,2,2,0.8531,6.1,40.1,3.14625,213.8202128,0.214593323,1.815020833,30,500,1.269821693,34.92544016,"Herb","Lavandula multifida"
"1143",290,"Spain","Monsul",89,2,2,0.8531,1,25.1,NA,NA,0.79365947,NA,8,1000,NA,NA,"Herb","Asparagus horridus"
"1144",291,"Spain","Monsul",89,3,1,0.8531,50,207,1.051,167.7189558,0.244268192,0.075507017,NA,NA,2.254683565,40.39224943,"Wood","Genista haenseleri"
"1145",291,"Spain","Monsul",89,3,1,0.8531,13.1,56,6.656666667,103.1245212,0.259234452,1.489217593,58,6400,2.593855549,36.2816185,"Wood","Genista ramosissima"
"1146",291,"Spain","Monsul",89,3,1,0.8531,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Ballota hirsuta"
"1147",291,"Spain","Monsul",89,3,1,0.8531,0.1,2.3,3.99,329.6563574,0.180129991,2.39825,14,40,NA,NA,"Herb","Lavandula multifida"
"1148",292,"Spain","Monsul",89,4,0,0.8531,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Helianthemum almeriense"
"1149",292,"Spain","Monsul",89,4,0,0.8531,13,299,22.1825,28.72592734,0.378545427,4.03725,72,13455,1.18552398,42.99343946,"Wood","Genista ramosissima"
"1150",292,"Spain","Monsul",89,4,0,0.8531,0.5,0.5,2.7,218.9093137,0.334056577,5.954333333,38,500,NA,NA,"Herb","Ballota hirsuta"
"1151",292,"Spain","Monsul",89,4,0,0.8531,4,26,1.78,154.6743295,0.122311261,0.1835,35,2680,NA,NA,"Wood","Lycium intricatum"
"1152",292,"Spain","Monsul",89,4,0,0.8531,24,99.1,13.12666667,239.6723759,0.167153846,8.648527778,45,6552,2.126827796,33.05745518,"Wood","Launaea lanifera"
"1153",292,"Spain","Monsul",89,4,0,0.8531,127.5,325.7,1.378181818,99.65746061,0.251956089,0.115229648,80,17250,2.448568587,38.81874187,"Wood","Genista haenseleri"
"1154",292,"Spain","Monsul",89,4,0,0.8531,8,18,1.43,128.125,0.284775465,0.091896552,54,7500,NA,NA,"Herb","Asparagus albus"
"1155",292,"Spain","Monsul",89,4,0,0.8531,11,1.1,2.245,136.8004372,0.331217442,3.853416667,65,6400,1.856238901,30.21916818,"Herb","Lavatera maritima"
"1156",292,"Spain","Monsul",89,4,0,0.8531,2,22,6.21,24.06789093,0.859973201,8.65,NA,NA,NA,NA,"Wood","Ulex sp."
"1157",292,"Spain","Monsul",89,4,0,0.8531,3.5,26.7,2.6,223.3240943,0.230798443,1.430833333,14,900,NA,NA,"Herb","Lavandula multifida"
"1158",292,"Spain","Monsul",89,4,0,0.8531,17.5,32.1,6.836,24.28640556,0.852346071,3.88749,35,432,0.997363159,44.98848966,"Herb","Asparagus horridus"
"1159",292,"Spain","Monsul",89,4,0,0.8531,1.7,NA,2.976666667,207.8569755,0.252725904,1.217138889,22,620,2.077804274,39.13825241,"Herb","Sideritis hirsuta"
"1160",292,"Spain","Monsul",89,4,0,0.8531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Phagnalon sp."
"1161",292,"Spain","Monsul",89,4,0,0.8531,3,19,7.9,132.7347243,0.259008357,8.9065,20,810,NA,NA,"Herb","Phlomis purpurea"
"1162",293,"Spain","Puerto de las Coberteras",90,1,3,0.6304,4.5,32,6.12,68.45749475,0.278559978,18.3420625,25,180,1.447064104,38.39706653,"Herb","Eryngium campestre"
"1163",293,"Spain","Puerto de las Coberteras",90,1,3,0.6304,1.7,3.9,1.262,135.8374475,0.338181174,0.294118037,6,80,1.872751419,40.09484091,"Herb","Helianthemum apenninum"
"1164",293,"Spain","Puerto de las Coberteras",90,1,3,0.6304,15.3,96.4,0.7175,156.0983505,0.335201656,0.078067426,18,992,1.555982332,40.6674012,"Wood","Thymus zygis"
"1165",293,"Spain","Puerto de las Coberteras",90,1,3,0.6304,2,60.8,2.67,147.4796748,0.438415842,1.6326,55,3750,NA,NA,"Wood","Crataegus monogyna"
"1166",293,"Spain","Puerto de las Coberteras",90,1,3,0.6304,306.5,1856.5,2.966363636,76.27385121,0.509879145,3.105974242,500,217500,1.019420426,41.37166683,"Wood","Quercus ilex"
"1167",293,"Spain","Puerto de las Coberteras",90,1,3,0.6304,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Thymelaea pubescens"
"1168",293,"Spain","Puerto de las Coberteras",90,1,3,0.6304,2.9,14.9,1.675,81.0619805,0.357524776,0.514179956,5,180,1.413230045,40.85512719,"Herb","Helianthemum frigidulum"
"1169",293,"Spain","Puerto de las Coberteras",90,1,3,0.6304,6,21.5,4.535,116.0855441,0.259613404,6.136104167,25,580,1.403340816,38.14461108,"Herb","Carlina hispanica"
"1170",293,"Spain","Puerto de las Coberteras",90,1,3,0.6304,6,33.5,2.39,132.3902138,0.374550172,1.60925,50,2950,1.828262243,42.21020141,"Wood","Berberis hispanica"
