Country,Site,Plot,Genus,Species,coverDryfun20,coverBiodesert100,MeanLL,MeanSLA,MeanLDMC,MeanLA,MaxH,MaxLS,Phenolics,isotopic_d15N,isotopic_d13C,percentN,percentC,P,Al,Ba,Ca,Cr,Cu,Fe,K,Mg,Mn,Na,Ni,Pb,S,Sr,Ti,Zn,Cd,As,Life_form,ELE-ALOS30,Lat_decimal,Long_decimal,ASPECT-ALOS30,SLOPE-ALOS30,AMT,RAI,RASE,AI,ARIDITY,BS_Tst,SAC b,WHC b,pH b,ORC b
Kenya,Rumuruti,1,Hirpicium,diffusum,5,35,6.75,217.170028,,0.796933333,4,30,8.175669945,1.641429192,-30.36396294,,,,,,,,,,,,,,,,,,,,,,Herb,1866,0.24289,36.54833,45.00025558,1.311447144,17.12917,716,41.61933,0.4427,0.5573,0.364444444,43.33333333,33.77483444,6.4,11.60096915
Kenya,Rumuruti,1,Maerua,sp.,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,1866,0.24289,36.54833,45.00025558,1.311447144,17.12917,716,41.61933,0.4427,0.5573,0.364444444,43.33333333,33.77483444,6.4,11.60096915
Kenya,Rumuruti,1,Aristida,congesta,16,16,12.66666667,168.7880957,,0.728069644,15,416,7.118229599,4.110600172,-16.55871255,,,,,,,,,,,,,,,,,,,,,,Grass,1866,0.24289,36.54833,45.00025558,1.311447144,17.12917,716,41.61933,0.4427,0.5573,0.364444444,43.33333333,33.77483444,6.4,11.60096915
Kenya,Rumuruti,1,Solanum,campylacanthum,6,44,2.666666667,150.0260411,,8.462777778,20,240,55.16689397,8.864890405,-27.33228227,2.549403033,35.03627548,,,,,,,,,,,,,,,,,,,,Herb,1866,0.24289,36.54833,45.00025558,1.311447144,17.12917,716,41.61933,0.4427,0.5573,0.364444444,43.33333333,33.77483444,6.4,11.60096915
Kenya,Rumuruti,1,Ipomoea,hildebrandtii,1,1,2,147.1325768,,26.5795,9,840,,,,,,,,,,,,,,,,,,,,,,,,,Wood,1866,0.24289,36.54833,45.00025558,1.311447144,17.12917,716,41.61933,0.4427,0.5573,0.364444444,43.33333333,33.77483444,6.4,11.60096915
Kenya,Rumuruti,2,Solanum,lanzae,38,208,2.2,142.8026928,,21.01316667,52,702,28.10906253,11.13930027,-28.07314063,2.501772514,37.30947627,3914.51,2121.33,39.24,15252.55,6.89,15.07,1646.7,20965.37,3770.03,113.19,155.45,3,,2579.38,54.92,70.24,61.71,,,Wood,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Pycreus,sp.,1,12,3,294.2533937,,2.167666667,6,12,,,,,,,,,,,,,,,,,,,,,,,,,Grass,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Acacia,gerrardii,99,324,3,54.61672379,,16.74055556,200,26520,143.7347337,-0.92479237,-29.89937032,2.703349922,45.37034428,1560.67,583.84,20.05,7598.16,2.45,8.46,489.86,12753.46,1492.2,47.92,54.24,1.36,,1893.68,26.39,22.07,15.36,,,Wood,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Schkuhria,pinnata,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Hibiscus,aponeurus,1,20,5,153.2056825,,4.9608,8,56,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Justicia,sp.,2,31,5,388.5087719,,1.7716,12,20,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Hyparrhenia,Cymbopogon,0,,3,170.0851582,,3.49525,44,560,,,,,,,,,,,,,,,,,,,,,,,,,Grass,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Pennisetum,mezianum,56,208,13.25,178.7169185,,0.418983744,46,3843,15.01143137,4.991038531,-14.07385065,,,,,,,,,,,,,,,,,,,,,,Grass,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Harpachne,schimperi,2,5,4,239.2682927,,1.4715,5,35,,,,,,,,,,,,,,,,,,,,,,,,,Grass,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Sida,cuneifolia,2,65,5,148.0683698,,1.837833333,5,168,,5.84091754,-28.88793064,2.807028329,40.24852987,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Bothriochloa,insculpta,170,712,7,251.1808107,,2.565699134,9,480,35.33941188,4.852887135,-12.51222838,1.603606482,34.50313324,,,,,,,,,,,,,,,,,,,,Grass,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Gramineae,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Aerva,lanata,10,41,14,321.6595787,,0.417817857,40,49,,13.36572094,-31.94612582,1.863336069,38.19207084,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Alternanthera,aspera,1,9,9,311.5730337,,0.2773,5,24,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Polygala,erioptera,1,5,7,178.0487805,,0.312857143,2,4,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Tagetes,minuta,11,,5.333333333,255.4281017,,1.773452381,10,16,92.12575515,7.547080605,-27.55135355,2.064807758,34.15719993,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Panicum,sp.,69,398,5.571428571,257.0171508,,1.321375,6,56,15.78142826,2.239715634,-14.17601271,,,,,,,,,,,,,,,,,,,,,,Grass,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Aristida,adoensis,4,7,8.5,237.3904762,,0.917354167,5,140,,3.696970446,-16.2326179,,,,,,,,,,,,,,,,,,,,,,Grass,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Achyranthes,aspera,6,65,4.5,462.8581001,,0.791291667,8,144,,17.36561311,-29.34505552,3.637811844,36.8789229,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Grewia,bicolor,42,69,4.333333333,234.452262,,6.263116667,85,18630,40.29858602,5.854853457,-31.13174426,2.378113493,37.82458795,,,,,,,,,,,,,,,,,,,,Wood,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Aristida,keniensis,2,,2,264.6794872,,2.0645,14,32,,,,,,,,,,,,,,,,,,,,,,,,,Grass,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Ipomoea,obscura,9,27,6.333333333,213.6440042,,1.947388889,5,108,75.51974211,5.848593012,-29.23722474,1.746263129,38.21477142,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Kedrostis,gijef,1,15,4,185.859375,,1.1895,3,7.5,,,,,,,,,,,,,,,,,,,,,,,,,Wood,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Huernia,keniensis,1,1,13,217.6,,0.498666667,3,6,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Chamaecrista,sp.,23,42,8.4,118.4188399,,0.569619841,12,90,66.31175882,-2.166683237,-29.73624386,2.816011034,38.19193152,,,,,,,,,,,,,,,,,,,,Wood,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Commelina,benghalensis,11,45,4.333333333,304.5649101,,2.403127778,30,200,49.63792009,7.20015655,-29.47191848,2.381712752,34.0768149,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Amaranthus,dubius,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Chenopodium,sp.,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Monsonia,longipes,1,1,10,160.6437768,,0.287923077,6,6,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Cyphostemma,serpens,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Indigofera,bogdanii,2,2,,,,,5,42,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Euclea,divinorum,6,28,3,126.2769319,,14.65233333,69,900,,,,,,,,,,,,,,,,,,,,,,,,,Wood,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Solanum,campylacanthum,13,99,2.666666667,110.6913821,,12.74716667,40,440,45.32350481,6.488493961,-30.16295883,1.729106016,36.22898404,2277.43,2453.59,48.88,22016.54,1.7,13.39,1766.84,17734.16,4360.65,106.81,159.63,1.57,,3068.98,61.59,108.63,24.64,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Digitaria,abyssinica,1,1,12,157.0781893,,0.318083333,2,16,,,,,,,,,,,,,,,,,,,,,,,,,Grass,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Gellanum,sp.,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Eragrostis,sp.,290,1756,7.588235294,188.7240411,,0.783086564,6,100,23.00329704,6.603285414,-13.92163324,1.692143935,38.60937462,,,,,,,,,,,,,,,,,,,,Grass,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Euphorbia,hirsuta,8,37,16.375,262.6329096,,0.186153452,8,70,158.1029588,4.614270135,-13.48186087,1.531082491,40.1197066,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Jasminum,floribundum,10,17,4,213.9487179,,7.301,11,150,,,,,,,,,,,,,,,,,,,,,,,,,Wood,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Pelargonium,sp.,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Clusia,sp.,1,5,5,192.3611111,,0.34625,5,12,,,,,,,,,,,,,,,,,,,,,,,,,Wood,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Indigofera,spinosa,43,143,5.444444444,141.1100363,,1.472362434,8,210,32.3955806,-1.163067451,-27.77285944,2.855493572,34.99433904,,,,,,,,,,,,,,,,,,,,Wood,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Lycium,shawii,5,17,8,229.0996785,,0.890625,60,1760,,,,,,,,,,,,,,,,,,,,,,,,,Wood,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Cynodon,dactylon,524,2627,10.3125,221.0595612,,0.744387099,11,600,26.11429402,7.3263554,-13.17144365,2.048472698,35.96789337,,,,,,,,,,,,,,,,,,,,Grass,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Portulaca,quadrifida,9,26,19.2,199.3653034,,0.134815744,3,153,28.80312753,10.18503642,-12.66879715,1.361374212,36.58636796,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Aspilia,mossambicensis,6,28,7.25,190.3525638,,1.8666875,14,40,49.48089627,4.757608767,-30.02096092,1.752413653,35.34092896,,,,,,,,,,,,,,,,,,,,Wood,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Crotalaria,spinosa,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Leucas,martinicensis,3,,4,311.2936048,,4.098461111,10,25,53.21848783,12.49251788,-29.53609849,1.782609706,37.70729347,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Carissa,spinarum,45,65,5.5,81.73937343,,9.337196429,66,39144,,4.791267221,-30.26234314,1.660615963,42.50555191,,,,,,,,,,,,,,,,,,,,Wood,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Craterostigma,hirsutum,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Gramineae,2,26,83,8.166666667,209.1827735,,0.953517857,8,143,,,,,,,,,,,,,,,,,,,,,,,,,Grass,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Abutilon,grandiforum,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Galium,sp.,11,59,12.2,305.1086648,,0.465108929,5,117,50.77528651,8.381378627,-30.14154317,2.23908513,37.94296182,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Themeda,triandra,372,1969,6.923076923,234.8984612,,2.01830754,18,896,34.15441341,4.860693017,-12.14420489,1.574436481,36.33721628,,,,,,,,,,,,,,,,,,,,Grass,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Sida,ovata,4,29,4.5,233.4860781,,3.263725,14,180,,5.679266366,-30.6387492,2.335590386,39.36258881,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Scutia,pinnata,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Lantana,trifolia,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Rhus,natalensis,20,20,4,232.7015851,,8.44125,30,561,,,,,,,,,,,,,,,,,,,,,,,,,Wood,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Hibiscus,flavifolius,38,121,3.5,215.602005,,10.231875,100,980,19.63631238,7.401324526,-29.77644955,2.285165541,36.70774871,,,,,,,,,,,,,,,,,,,,Wood,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Helichrysum,glumaceum,1,5,5,240.5802048,,1.76225,7,40,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,2,Helichrysum,gerrardii,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1855,0.21658,36.58256,296.5648804,2.073039532,17.22083,745,42.67202,0.4609,0.5391,0.144444444,46.11111111,33.33333333,6.21,23.59947557
Kenya,Rumuruti,3,Acacia,sp.,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Ipomoea,obscura,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Sida,campylacantha,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Themeda,triandra,350,1570.5,6.545454545,210.2011249,,1.983911652,17,616,34.88126782,2.267008697,-12.9822449,1.132865856,34.36970495,,,,,,,,,,,,,,,,,,,,Grass,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Leucas,martinicensis,1,,3,339.125,,8.139,9,9,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Aerva,lanata,11,72,7.25,265.873869,,1.792991667,16,1520,6.098798968,7.3600576,-29.04533808,,,,,,,,,,,,,,,,,,,,,,Herb,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Justicia,sp.,29,95,10.66666667,188.3582663,,1.075712963,15,630,27.50440853,4.970657941,-29.23217661,1.885806766,33.98620987,,,,,,,,,,,,,,,,,,,,Herb,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Bothriochloa,insculpta,381,1756.5,7.0625,226.6144567,,2.384167034,17,598,29.16532457,2.064523894,-12.90905455,1.108172394,31.15773518,1116.55,637.4,19.56,3702.77,46.51,6.94,732.61,11480.52,1173.6,105.66,2149.5,15.79,,1036.33,14.48,23.31,99.21,,,Grass,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Chamaecrista,sp.,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wood,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Hibiscus,aponeurus,2,14,3,110.467033,,1.340333333,7,9,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Sida,cuneifolia,88,421,8.894736842,198.2956151,,0.643893674,12,650,36.26032461,3.47938312,-31.30863474,2.09165411,35.38349308,,,,,,,,,,,,,,,,,,,,Herb,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Abutilon,grandiforum,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Schkuhria,pinnata,4,9,19.33333333,181.8064541,,0.303233333,11,36,74.90627527,3.750462141,-30.94856719,1.177016912,40.85835756,,,,,,,,,,,,,,,,,,,,Herb,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Stylosanthes,fruticosa,1,3,3,243.7037037,,0.219333333,2,35,,,,,,,,,,,,,,,,,,,,,,,,,Herb,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Hibiscus,flavifolius,10,54,3,134.7779529,,5.447722222,17,234,17.44516984,3.338160333,-28.70138172,1.447694234,34.67067245,,,,,,,,,,,,,,,,,,,,Wood,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Digitaria,abyssinica,18,43,14.4,160.856599,,0.425727857,6,160,10.37424567,1.085717322,-14.67621697,,,,,,,,,,,,,,,,,,,,,,Grass,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Acacia,gerrardii,93,1202,2.857142857,55.75318129,,8.96802381,100,61548,83.23536301,0.438293168,-29.13882527,2.594081033,45.50727066,960.68,433.75,41.26,11022.26,1.69,7.69,377.84,7932.05,1231.02,46.57,72.85,1.31,,1526.69,60.98,16.42,15.03,,,Wood,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Sporobolus,sp.,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grass,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Pycreus,sp.,9,34,8.6,203.6105555,,0.611122857,6,288,18.95704076,2.609603402,-13.37036111,,,,,,,,,,,,,,,,,,,,,,Grass,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
Kenya,Rumuruti,3,Aristida,keniensis,21,,6.333333333,192.280216,,1.023103704,10,18,8.010444601,0.564775753,-16.49904335,,,,,,,,,,,,,,,,,,,,,,Grass,1853,0.21792,36.58769,90,0.927416623,17.2,729,42.99685,0.4497,0.5503,0.25,30.11111111,35.06493506,5.96,18.5268135
